0,Unlabeled
0.03333333333333333,Unlabeled
0.06666666666666667,Unlabeled
0.1,Unlabeled
0.13333333333333333,Unlabeled
0.16666666666666666,Unlabeled
0.2,Unlabeled
0.23333333333333334,Unlabeled
0.26666666666666666,Unlabeled
0.3,Unlabeled
0.3333333333333333,Unlabeled
0.36666666666666664,Unlabeled
0.4,stable
0.43333333333333335,stable
0.4666666666666667,stable
0.5,stable
0.5333333333333333,stable
0.5666666666666667,stable
0.6,stable
0.6333333333333333,stable
0.6666666666666666,stable
0.7,stable
0.7333333333333333,stable
0.7666666666666667,stable
0.8,stable
0.8333333333333334,stable
0.8666666666666667,stable
0.9,stable
0.9333333333333333,stable
0.9666666666666667,stable
1,stable
1.0333333333333334,stable
1.0666666666666667,stable
1.1,stable
1.1333333333333333,stable
1.1666666666666667,stable
1.2,stable
1.2333333333333334,stable
1.2666666666666666,stable
1.3,stable
1.3333333333333333,stable
1.3666666666666667,stable
1.4,stable
1.4333333333333333,stable
1.4666666666666666,stable
1.5,stable
1.5333333333333334,stable
1.5666666666666667,stable
1.6,stable
1.6333333333333333,stable
1.6666666666666667,stable
1.7,stable
1.7333333333333334,stable
1.7666666666666666,stable
1.8,stable
1.8333333333333333,stable
1.8666666666666667,stable
1.9,stable
1.9333333333333333,stable
1.9666666666666666,stable
2,stable
2.033333333333333,stable
2.066666666666667,stable
2.1,stable
2.1333333333333333,stable
2.1666666666666665,stable
2.2,stable
2.2333333333333334,stable
2.2666666666666666,stable
2.3,stable
2.3333333333333335,stable
2.3666666666666667,stable
2.4,stable
2.433333333333333,stable
2.466666666666667,stable
2.5,stable
2.533333333333333,stable
2.566666666666667,stable
2.6,stable
2.6333333333333333,stable
2.6666666666666665,stable
2.7,stable
2.7333333333333334,stable
2.7666666666666666,stable
2.8,stable
2.8333333333333335,stable
2.8666666666666667,stable
2.9,stable
2.933333333333333,stable
2.966666666666667,stable
3,stable
3.033333333333333,stable
3.066666666666667,stable
3.1,stable
3.1333333333333333,stable
3.1666666666666665,stable
3.2,stable
3.2333333333333334,stable
3.2666666666666666,stable
3.3,stable
3.3333333333333335,stable
3.3666666666666667,stable
3.4,stable
3.433333333333333,stable
3.466666666666667,stable
3.5,stable
3.533333333333333,stable
3.566666666666667,stable
3.6,stable
3.6333333333333333,stable
3.6666666666666665,stable
3.7,stable
3.7333333333333334,stable
3.7666666666666666,stable
3.8,stable
3.8333333333333335,stable
3.8666666666666667,stable
3.9,stable
3.933333333333333,stable
3.966666666666667,stable
4,stable
4.033333333333333,stable
4.066666666666666,stable
4.1,stable
4.133333333333334,stable
4.166666666666667,stable
4.2,stable
4.233333333333333,stable
4.266666666666667,stable
4.3,stable
4.333333333333333,stable
4.366666666666666,stable
4.4,stable
4.433333333333334,stable
4.466666666666667,stable
4.5,stable
4.533333333333333,stable
4.566666666666666,stable
4.6,stable
4.633333333333334,stable
4.666666666666667,stable
4.7,stable
4.733333333333333,stable
4.766666666666667,stable
4.8,stable
4.833333333333333,stable
4.866666666666666,stable
4.9,stable
4.933333333333334,stable
4.966666666666667,stable
5,stable
5.033333333333333,stable
5.066666666666666,stable
5.1,stable
5.133333333333334,stable
5.166666666666667,stable
5.2,stable
5.233333333333333,stable
5.266666666666667,stable
5.3,stable
5.333333333333333,stable
5.366666666666666,stable
5.4,stable
5.433333333333334,stable
5.466666666666667,stable
5.5,stable
5.533333333333333,stable
5.566666666666666,stable
5.6,stable
5.633333333333334,stable
5.666666666666667,stable
5.7,stable
5.733333333333333,stable
5.766666666666667,stable
5.8,stable
5.833333333333333,stable
5.866666666666666,stable
5.9,stable
5.933333333333334,stable
5.966666666666667,stable
6,stable
6.033333333333333,stable
6.066666666666666,stable
6.1,stable
6.133333333333334,stable
6.166666666666667,stable
6.2,stable
6.233333333333333,stable
6.266666666666667,stable
6.3,stable
6.333333333333333,stable
6.366666666666666,stable
6.4,stable
6.433333333333334,stable
6.466666666666667,stable
6.5,stable
6.533333333333333,stable
6.566666666666666,stable
6.6,stable
6.633333333333334,stable
6.666666666666667,stable
6.7,stable
6.733333333333333,stable
6.766666666666667,stable
6.8,stable
6.833333333333333,stable
6.866666666666666,stable
6.9,stable
6.933333333333334,stable
6.966666666666667,stable
7,stable
7.033333333333333,stable
7.066666666666666,stable
7.1,stable
7.133333333333334,stable
7.166666666666667,stable
7.2,stable
7.233333333333333,stable
7.266666666666667,stable
7.3,stable
7.333333333333333,stable
7.366666666666666,stable
7.4,stable
7.433333333333334,stable
7.466666666666667,stable
7.5,stable
7.533333333333333,stable
7.566666666666666,stable
7.6,stable
7.633333333333334,stable
7.666666666666667,stable
7.7,stable
7.733333333333333,stable
7.766666666666667,stable
7.8,stable
7.833333333333333,stable
7.866666666666666,stable
7.9,stable
7.933333333333334,stable
7.966666666666667,stable
8,stable
8.033333333333333,stable
8.066666666666666,stable
8.1,stable
8.133333333333333,stable
8.166666666666666,stable
8.2,stable
8.233333333333333,stable
8.266666666666667,stable
8.3,stable
8.333333333333334,stable
8.366666666666667,stable
8.4,stable
8.433333333333334,stable
8.466666666666667,stable
8.5,stable
8.533333333333333,stable
8.566666666666666,stable
8.6,stable
8.633333333333333,stable
8.666666666666666,stable
8.7,stable
8.733333333333333,stable
8.766666666666667,stable
8.8,stable
8.833333333333334,stable
8.866666666666667,stable
8.9,stable
8.933333333333334,stable
8.966666666666667,stable
9,stable
9.033333333333333,stable
9.066666666666666,stable
9.1,stable
9.133333333333333,stable
9.166666666666666,stable
9.2,stable
9.233333333333333,stable
9.266666666666667,stable
9.3,stable
9.333333333333334,stable
9.366666666666667,stable
9.4,stable
9.433333333333334,stable
9.466666666666667,stable
9.5,stable
9.533333333333333,stable
9.566666666666666,stable
9.6,stable
9.633333333333333,stable
9.666666666666666,stable
9.7,stable
9.733333333333333,stable
9.766666666666667,stable
9.8,stable
9.833333333333334,stable
9.866666666666667,stable
9.9,stable
9.933333333333334,stable
9.966666666666667,stable
10,stable
10.033333333333333,stable
10.066666666666666,stable
10.1,stable
10.133333333333333,stable
10.166666666666666,stable
10.2,stable
10.233333333333333,stable
10.266666666666667,stable
10.3,stable
10.333333333333334,stable
10.366666666666667,stable
10.4,stable
10.433333333333334,stable
10.466666666666667,stable
10.5,stable
10.533333333333333,stable
10.566666666666666,stable
10.6,stable
10.633333333333333,stable
10.666666666666666,stable
10.7,stable
10.733333333333333,stable
10.766666666666667,stable
10.8,stable
10.833333333333334,stable
10.866666666666667,stable
10.9,stable
10.933333333333334,stable
10.966666666666667,stable
11,stable
11.033333333333333,stable
11.066666666666666,stable
11.1,stable
11.133333333333333,stable
11.166666666666666,stable
11.2,stable
11.233333333333333,stable
11.266666666666667,stable
11.3,stable
11.333333333333334,stable
11.366666666666667,stable
11.4,stable
11.433333333333334,stable
11.466666666666667,stable
11.5,stable
11.533333333333333,stable
11.566666666666666,stable
11.6,stable
11.633333333333333,stable
11.666666666666666,stable
11.7,stable
11.733333333333333,stable
11.766666666666667,stable
11.8,stable
11.833333333333334,stable
11.866666666666667,stable
11.9,stable
11.933333333333334,stable
11.966666666666667,stable
12,stable
12.033333333333333,stable
12.066666666666666,stable
12.1,stable
12.133333333333333,stable
12.166666666666666,stable
12.2,stable
12.233333333333333,stable
12.266666666666667,stable
12.3,stable
12.333333333333334,stable
12.366666666666667,stable
12.4,stable
12.433333333333334,stable
12.466666666666667,stable
12.5,stable
12.533333333333333,stable
12.566666666666666,stable
12.6,stable
12.633333333333333,stable
12.666666666666666,stable
12.7,stable
12.733333333333333,stable
12.766666666666667,stable
12.8,stable
12.833333333333334,stable
12.866666666666667,stable
12.9,stable
12.933333333333334,stable
12.966666666666667,stable
13,stable
13.033333333333333,stable
13.066666666666666,stable
13.1,stable
13.133333333333333,stable
13.166666666666666,stable
13.2,stable
13.233333333333333,stable
13.266666666666667,stable
13.3,stable
13.333333333333334,stable
13.366666666666667,stable
13.4,stable
13.433333333333334,stable
13.466666666666667,stable
13.5,stable
13.533333333333333,stable
13.566666666666666,stable
13.6,stable
13.633333333333333,stable
13.666666666666666,stable
13.7,stable
13.733333333333333,stable
13.766666666666667,stable
13.8,stable
13.833333333333334,stable
13.866666666666667,stable
13.9,stable
13.933333333333334,stable
13.966666666666667,stable
14,stable
14.033333333333333,stable
14.066666666666666,stable
14.1,stable
14.133333333333333,stable
14.166666666666666,stable
14.2,stable
14.233333333333333,stable
14.266666666666667,stable
14.3,stable
14.333333333333334,stable
14.366666666666667,stable
14.4,stable
14.433333333333334,stable
14.466666666666667,stable
14.5,stable
14.533333333333333,stable
14.566666666666666,stable
14.6,stable
14.633333333333333,stable
14.666666666666666,stable
14.7,stable
14.733333333333333,stable
14.766666666666667,stable
14.8,stable
14.833333333333334,stable
14.866666666666667,stable
14.9,stable
14.933333333333334,stable
14.966666666666667,stable
15,stable
15.033333333333333,stable
15.066666666666666,stable
15.1,stable
15.133333333333333,stable
15.166666666666666,stable
15.2,stable
15.233333333333333,stable
15.266666666666667,stable
15.3,stable
15.333333333333334,stable
15.366666666666667,stable
15.4,stable
15.433333333333334,stable
15.466666666666667,stable
15.5,stable
15.533333333333333,stable
15.566666666666666,stable
15.6,stable
15.633333333333333,stable
15.666666666666666,stable
15.7,stable
15.733333333333333,stable
15.766666666666667,stable
15.8,stable
15.833333333333334,stable
15.866666666666667,stable
15.9,stable
15.933333333333334,stable
15.966666666666667,stable
16,stable
16.033333333333335,stable
16.066666666666666,stable
16.1,stable
16.133333333333333,stable
16.166666666666668,stable
16.2,stable
16.233333333333334,stable
16.266666666666666,stable
16.3,stable
16.333333333333332,stable
16.366666666666667,stable
16.4,stable
16.433333333333334,stable
16.466666666666665,stable
16.5,stable
16.533333333333335,stable
16.566666666666666,stable
16.6,stable
16.633333333333333,stable
16.666666666666668,stable
16.7,stable
16.733333333333334,stable
16.766666666666666,stable
16.8,stable
16.833333333333332,stable
16.866666666666667,stable
16.9,stable
16.933333333333334,stable
16.966666666666665,stable
17,stable
17.033333333333335,stable
17.066666666666666,stable
17.1,stable
17.133333333333333,stable
17.166666666666668,stable
17.2,stable
17.233333333333334,stable
17.266666666666666,stable
17.3,stable
17.333333333333332,stable
17.366666666666667,stable
17.4,stable
17.433333333333334,stable
17.466666666666665,stable
17.5,stable
17.533333333333335,stable
17.566666666666666,stable
17.6,stable
17.633333333333333,stable
17.666666666666668,stable
17.7,stable
17.733333333333334,stable
17.766666666666666,stable
17.8,stable
17.833333333333332,stable
17.866666666666667,stable
17.9,stable
17.933333333333334,stable
17.966666666666665,stable
18,stable
18.033333333333335,stable
18.066666666666666,stable
18.1,stable
18.133333333333333,stable
18.166666666666668,stable
18.2,stable
18.233333333333334,stable
18.266666666666666,stable
18.3,stable
18.333333333333332,stable
18.366666666666667,stable
18.4,stable
18.433333333333334,stable
18.466666666666665,stable
18.5,stable
18.533333333333335,stable
