x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.42630625,0.4686463,0.51259434,0.6130229,0.5012206,0.34225413,0.7126989,0.68549573,0.6662327,0.2779479,0.7557093,0.67751926,0.7245405,0.24925303,0.7809142,0.5544375,0.7735154,0.35777777,Stable
0.43435776,0.4680093,0.51037884,0.6134585,0.5022732,0.33958575,0.70874,0.68320286,0.66623205,0.27821225,0.7515101,0.67978567,0.7186558,0.25592235,0.77815217,0.55602074,0.77162904,0.35741162,Stable
0.4298935,0.46694964,0.5072108,0.6119898,0.50489306,0.33891314,0.7046151,0.6864769,0.66790736,0.26872736,0.7517686,0.68505496,0.7203817,0.25630352,0.7777668,0.5577785,0.7705622,0.35579726,Stable
0.42991862,0.4668396,0.5072187,0.61200875,0.50489736,0.33882618,0.7046444,0.6865837,0.6679491,0.26880422,0.75161713,0.6848206,0.7204208,0.25626048,0.777831,0.5578296,0.7706288,0.355789,Stable
0.42414606,0.4662789,0.5077045,0.6117871,0.5036622,0.33752048,0.7032529,0.683921,0.66904444,0.26864874,0.75055194,0.68267214,0.7231619,0.25260702,0.780583,0.55699235,0.77479243,0.35721558,Stable
0.42755646,0.46843225,0.50624627,0.6091649,0.50464034,0.33887982,0.6978623,0.6783423,0.669827,0.2721567,0.7499988,0.68437856,0.71829844,0.25703636,0.7809931,0.5587455,0.77085775,0.36003956,Stable
0.42443222,0.46765113,0.50167197,0.6122676,0.503308,0.34192544,0.7007832,0.68106425,0.6682536,0.27440232,0.75545585,0.67756426,0.71918744,0.25619692,0.78373855,0.55787015,0.77241004,0.35987052,Stable
0.42773658,0.46661103,0.503997,0.61404425,0.50111085,0.34387386,0.70057195,0.68165725,0.6665886,0.2787255,0.7450844,0.68151176,0.71700895,0.25746763,0.7799508,0.55879056,0.7714815,0.3595733,Stable
0.42772508,0.46660405,0.5039375,0.61398244,0.5011035,0.34387124,0.700509,0.68161774,0.6666117,0.2787056,0.74506295,0.681477,0.7169296,0.2574703,0.77991116,0.55875665,0.7714691,0.3596338,Stable
0.41949055,0.46912095,0.5071787,0.6174413,0.5051783,0.3423978,0.7084166,0.68537855,0.67182124,0.27511686,0.7494396,0.6827043,0.72223043,0.26060513,0.7790904,0.5594668,0.7716996,0.3669418,Stable
0.40784353,0.46927,0.50402474,0.6135584,0.50374806,0.3434536,0.71401024,0.6913588,0.6658933,0.2727781,0.7592764,0.68077266,0.7216176,0.26241532,0.7817919,0.5598824,0.7743951,0.36984068,Stable
0.409347,0.46797323,0.4985404,0.61259604,0.50762945,0.3430739,0.6845557,0.6818718,0.6652541,0.27593336,0.75079274,0.6847128,0.72802985,0.2651915,0.7784226,0.55766904,0.77099466,0.36748922,Stable
0.406457,0.4648385,0.5032993,0.6129292,0.50700825,0.34032914,0.7034178,0.68874353,0.67140573,0.26811835,0.74920607,0.68461215,0.72373194,0.26366904,0.78197837,0.5569614,0.774064,0.36673415,Stable
0.40665624,0.46484846,0.5032937,0.61291075,0.507079,0.34033626,0.7035643,0.6887847,0.67159903,0.26802015,0.7492744,0.68469805,0.72381043,0.26388803,0.7820244,0.5567467,0.77405584,0.36652955,Stable
