x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.32328385,0.6625035,0.41545135,0.66893196,0.41593346,0.40770906,0.5935323,0.74568504,0.67796844,0.35103914,0.7502055,0.83719754,0.75179166,0.516017,0.7690372,0.64247787,0.7742552,0.4572072,Stable
0.32328385,0.6625035,0.41545135,0.66893196,0.41593346,0.40770906,0.5935323,0.74568504,0.67796844,0.35103914,0.7502055,0.83719754,0.75179166,0.516017,0.7690372,0.64247787,0.7742552,0.4572072,Stable
0.3061783,0.66233784,0.41371936,0.6707878,0.42052037,0.40709004,0.597285,0.7422973,0.69851744,0.35055956,0.74286854,0.8490383,0.75596255,0.5216106,0.7708959,0.64555526,0.77678645,0.4631595,Stable
0.3023317,0.6602897,0.40862364,0.6667602,0.42164117,0.40302885,0.5967836,0.7407476,0.6952641,0.34962797,0.7505767,0.84468424,0.7560164,0.5231999,0.77197975,0.6513848,0.7800158,0.47474787,Stable
0.30102676,0.6597431,0.40900335,0.67085457,0.42042145,0.40183568,0.5973419,0.7419784,0.69168186,0.35072225,0.7479079,0.8514778,0.75767654,0.52160573,0.7717838,0.6543169,0.77859896,0.47767764,Stable
0.30278814,0.65414494,0.41183084,0.6710221,0.41895935,0.39859268,0.59656394,0.7445569,0.6896552,0.352092,0.74884546,0.8565118,0.7551357,0.515311,0.7725289,0.64709854,0.77721596,0.4744937,Stable
0.302772,0.6540506,0.41195458,0.6709169,0.4189286,0.3985595,0.5964221,0.7445063,0.68986267,0.35214633,0.7486603,0.85634196,0.7552039,0.5155236,0.772423,0.64692014,0.77718323,0.4744751,Stable
0.29863304,0.64563906,0.41181907,0.66730994,0.4254547,0.39577574,0.5946236,0.7472663,0.69685376,0.34224182,0.7524619,0.8489189,0.75433373,0.51293856,0.7724174,0.63908917,0.7812528,0.46105987,Stable
0.30192405,0.64212763,0.41390014,0.66480017,0.4270148,0.3914673,0.5990169,0.7467524,0.7164403,0.3366401,0.7558423,0.84367514,0.74720186,0.50919783,0.7733823,0.6425662,0.78387344,0.45816398,Stable
0.30790395,0.63261545,0.4115625,0.66434014,0.42826638,0.39128646,0.5997883,0.74668586,0.71548474,0.33293176,0.75093126,0.83566374,0.74938697,0.5114546,0.77749866,0.64162654,0.7863306,0.45611924,Stable
0.3086149,0.62052387,0.41180438,0.6681386,0.4301054,0.38548636,0.5838271,0.7552282,0.72262514,0.33161142,0.7398738,0.8424226,0.7505363,0.52734417,0.773471,0.63864964,0.78272605,0.45384955,Stable
0.3085492,0.6204679,0.4118758,0.6682204,0.430104,0.38548952,0.5837953,0.7552628,0.7225925,0.33159405,0.7397928,0.8424288,0.750591,0.5272918,0.77331316,0.6385527,0.78252816,0.45380756,Stable
0.29712892,0.6183257,0.41627038,0.6750145,0.43453643,0.38519633,0.6014869,0.7540295,0.721954,0.32429615,0.730782,0.8422,0.751415,0.5135847,0.7808244,0.65661836,0.7862525,0.45931512,Stable
0.29865718,0.61290634,0.41669363,0.6755582,0.4350615,0.38453615,0.5973016,0.7561357,0.72435915,0.31540382,0.7214359,0.8480343,0.75183666,0.5126902,0.78179544,0.6462711,0.7909099,0.4581625,Stable
0.30736512,0.61377317,0.42549726,0.6779787,0.4341939,0.38106057,0.6190202,0.7516643,0.7222506,0.3131244,0.715611,0.8474935,0.7494795,0.5117438,0.789322,0.6243708,0.7910523,0.4376642,Stable
