x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.2947041,0.51785624,0.36802685,0.6396126,0.43749532,0.38599443,0.48882204,0.81173027,0.6693904,0.37972844,0.46054432,0.8692721,0.55552876,0.55097675,0.7446785,0.65190077,0.76360273,0.4612548,Unlabeled
0.2947041,0.51785624,0.36802685,0.6396126,0.43749532,0.38599443,0.48882204,0.81173027,0.6693904,0.37972844,0.46054432,0.8692721,0.55552876,0.55097675,0.7446785,0.65190077,0.76360273,0.4612548,Unlabeled
0.293263,0.5189553,0.36573994,0.6481052,0.43831128,0.38534403,0.5059056,0.7964422,0.6637306,0.37725827,0.45181236,0.85042596,0.5544493,0.5503514,0.7458615,0.65065014,0.772532,0.46043822,Unlabeled
0.29213208,0.5221899,0.36904877,0.637666,0.44290003,0.38469607,0.50571907,0.7750187,0.6647352,0.37837887,0.47385657,0.80277026,0.5555638,0.5471835,0.7398581,0.64639175,0.762411,0.47468734,Unlabeled
0.29158705,0.5215501,0.365419,0.6486012,0.4432798,0.38565046,0.49470055,0.8020971,0.6599898,0.37727726,0.44324642,0.8216817,0.5537631,0.57396793,0.7554936,0.64758825,0.7723891,0.47290084,Unlabeled
0.2915946,0.52154624,0.36546582,0.64860606,0.44329736,0.38564903,0.49465328,0.8022113,0.65999293,0.37731612,0.44321442,0.82168996,0.5537681,0.57415116,0.755531,0.64759046,0.77239364,0.47287902,Unlabeled
0.29442653,0.52427614,0.36714244,0.6454763,0.43708238,0.3853892,0.4930805,0.8085393,0.65414584,0.3766026,0.45185322,0.8021447,0.55330765,0.57344353,0.72481036,0.6409365,0.76975083,0.4735942,Unlabeled
0.29342872,0.5236158,0.36668813,0.64806813,0.4347719,0.38534695,0.49244153,0.80819213,0.6580293,0.3813992,0.45344216,0.802267,0.55276966,0.5738553,0.7288848,0.645661,0.7701744,0.47279772,Unlabeled
0.29138535,0.5234225,0.3670953,0.63971967,0.4387487,0.38698602,0.4616133,0.810481,0.6615496,0.38622338,0.45284802,0.80180204,0.55183125,0.57350624,0.7086076,0.638188,0.7698599,0.4726702,Unlabeled
0.28854725,0.52308357,0.36654133,0.6374553,0.43884557,0.38592908,0.46303615,0.81095827,0.65932083,0.38678142,0.45242834,0.8048536,0.5518648,0.57757723,0.70554507,0.6353276,0.768548,0.4582426,Unlabeled
0.28855485,0.5230831,0.36653548,0.63748306,0.43890214,0.38596094,0.463137,0.8107006,0.6592752,0.3868323,0.4524014,0.8048815,0.5517553,0.5775769,0.7055421,0.63530755,0.7685191,0.45831764,Unlabeled
0.29513645,0.5283034,0.36644024,0.6369786,0.43868467,0.38456553,0.46567452,0.8122442,0.6621543,0.38662338,0.4505487,0.8046156,0.5564651,0.5501335,0.734108,0.64123046,0.7673812,0.45774537,Unlabeled
0.29296684,0.5282626,0.36645538,0.63866067,0.43813726,0.38746807,0.4644463,0.81329197,0.66398466,0.38640672,0.4512273,0.807826,0.55387914,0.57315254,0.73629135,0.627438,0.76782,0.45736974,Unlabeled
0.29425436,0.5280809,0.36405337,0.6358129,0.4406271,0.388345,0.46149927,0.81706995,0.65907407,0.38576376,0.45033783,0.80805206,0.5541705,0.5744848,0.73340905,0.62494195,0.7673938,0.45791525,Unlabeled
0.29248384,0.52765924,0.36641908,0.63861334,0.4384148,0.38755485,0.46245515,0.8172084,0.65652174,0.38522777,0.45755112,0.80995005,0.55252373,0.57249886,0.73497474,0.62674415,0.7684336,0.4578467,Unlabeled
0.29247087,0.5276102,0.36629742,0.6385075,0.4385955,0.387537,0.46205685,0.8173248,0.65698457,0.3851624,0.45772862,0.8099949,0.5522318,0.57163566,0.73500985,0.62675893,0.7683813,0.457877,Unlabeled
0.29247585,0.52787226,0.36833614,0.638715,0.43705314,0.38759893,0.4628391,0.81789494,0.6549109,0.38381156,0.4571076,0.8086617,0.55073184,0.56839937,0.73772466,0.6288096,0.7699661,0.45860112,Stable
0.2909933,0.52698684,0.3684165,0.63936025,0.4340348,0.38846767,0.4637407,0.8162769,0.65169173,0.38328916,0.4543843,0.8055637,0.5474952,0.5631157,0.7374691,0.6292176,0.769586,0.45876622,Stable
0.28967035,0.5299351,0.36945102,0.64059675,0.43448585,0.38941476,0.46482486,0.8165517,0.64894015,0.3826266,0.45255023,0.804584,0.54581654,0.56321454,0.7373179,0.6295151,0.7691111,0.45894155,Stable
0.29031515,0.52983683,0.3718035,0.6408414,0.43465757,0.38945994,0.46527767,0.81649774,0.6445146,0.38215098,0.4513526,0.8041868,0.54543877,0.5610831,0.73881114,0.62806356,0.7701644,0.45785093,Stable
0.2903158,0.5298159,0.3717726,0.64086145,0.4346817,0.38943005,0.46521577,0.8164779,0.64456904,0.38214278,0.45134288,0.80429196,0.5456649,0.56071717,0.7388026,0.6280605,0.77008957,0.45799863,Stable
0.29105282,0.53358126,0.36996374,0.63858545,0.43393227,0.39129734,0.46567386,0.8152162,0.6444793,0.37980944,0.45182997,0.80533314,0.5486604,0.55683386,0.7380838,0.628245,0.7699031,0.45706147,Stable
0.29323536,0.5359236,0.37093315,0.6377511,0.43261355,0.3925601,0.4670119,0.8166856,0.644686,0.3795254,0.4585471,0.81017417,0.54453677,0.56184053,0.73868006,0.6280599,0.7696463,0.45595393,Stable
0.29071087,0.5319901,0.3702589,0.6387983,0.43329746,0.3924775,0.46787187,0.8166064,0.6415322,0.3814822,0.45467943,0.8134801,0.5430984,0.5669653,0.7380154,0.6288866,0.7695436,0.45572552,Stable
0.292781,0.53219044,0.367765,0.6358483,0.43465537,0.39344877,0.4607447,0.8178384,0.6465961,0.38074768,0.45662826,0.8146164,0.5427136,0.5657301,0.73480284,0.6262449,0.7681122,0.45517743,Stable
0.29277834,0.5321524,0.3678336,0.6357513,0.43471798,0.39340544,0.4607472,0.8179252,0.6467279,0.38075897,0.4566668,0.814645,0.5426612,0.5657691,0.7349901,0.62613714,0.76814216,0.45504257,Stable
0.2944846,0.53275645,0.36625737,0.6356002,0.4383565,0.39159304,0.4614558,0.8164724,0.6482023,0.38184518,0.4571666,0.81538224,0.5449494,0.5664913,0.7346281,0.62846863,0.7681719,0.45725083,Stable
0.29482895,0.53228855,0.36840308,0.6364636,0.43774164,0.39038843,0.4700446,0.8137462,0.65442735,0.38314828,0.46532112,0.8132992,0.54936516,0.5741489,0.7379996,0.6304107,0.7695316,0.45722443,Stable
0.29426742,0.53087735,0.36846492,0.63498306,0.43707296,0.3894801,0.52478594,0.750582,0.6541683,0.38555416,0.4651404,0.81264865,0.54440403,0.56295145,0.73805416,0.6268449,0.7687158,0.45546052,Stable
0.29284012,0.53083134,0.36746466,0.6365913,0.4365103,0.38982642,0.46371454,0.81368726,0.65259635,0.38508993,0.45615792,0.81329745,0.5473493,0.5561086,0.7370807,0.62605804,0.76843405,0.4568166,Stable
0.29282284,0.5308672,0.36734676,0.6365131,0.43640983,0.38990042,0.4635327,0.81379426,0.65215904,0.38522446,0.45614547,0.8132129,0.54658353,0.55729854,0.73696893,0.6260967,0.76842636,0.4567225,Stable
0.29214638,0.53139293,0.36706957,0.6358366,0.43666238,0.3892529,0.4602552,0.81541514,0.6531875,0.38697454,0.46074626,0.8107712,0.5455171,0.5569443,0.73763573,0.62962604,0.76895905,0.45825517,Stable
0.2923147,0.53034276,0.36802107,0.63533103,0.43610865,0.38863587,0.46050543,0.81455487,0.6520399,0.38610265,0.45971787,0.80887145,0.54327977,0.5597602,0.73917043,0.629961,0.7696105,0.45762473,Stable
0.29121977,0.5296294,0.3677158,0.6328171,0.4358673,0.38873953,0.46100017,0.81404513,0.65052265,0.38569468,0.4613343,0.8099078,0.5433767,0.5578313,0.7399623,0.62851506,0.7703787,0.45683348,Stable
0.29170758,0.5305635,0.36832651,0.6325932,0.43527448,0.3887471,0.5255574,0.74954176,0.65327835,0.38629085,0.4603673,0.8110585,0.54129106,0.55827314,0.73922086,0.62739915,0.76904625,0.4554689,Stable
0.29169863,0.53058964,0.36834857,0.6326399,0.43525156,0.38871408,0.52569515,0.74972576,0.65317094,0.38623273,0.46034154,0.81114113,0.5414407,0.5580082,0.73909724,0.62746525,0.7689361,0.45545077,Stable
0.29329023,0.5296015,0.36847055,0.6347165,0.43589127,0.38876665,0.46718967,0.8114116,0.6519487,0.38627684,0.45348662,0.8124565,0.53841984,0.5769053,0.7403955,0.6308459,0.76998615,0.45581874,Stable
0.2941233,0.53047574,0.36934483,0.63763523,0.43582988,0.38939136,0.46837017,0.8117211,0.65014267,0.38600254,0.4616648,0.8108032,0.538006,0.5774461,0.7420907,0.631623,0.76283205,0.4560629,Stable
0.29185206,0.52998817,0.37010154,0.63742924,0.43480617,0.38930607,0.46911383,0.81104636,0.65162355,0.38618776,0.4626457,0.810769,0.53610784,0.5811452,0.7408225,0.63130033,0.76180667,0.45626566,Stable
0.29230213,0.5294476,0.37034702,0.6371516,0.43433613,0.38908195,0.46754628,0.80990636,0.65203893,0.3860652,0.46186706,0.80762327,0.52976716,0.585068,0.7386029,0.63155645,0.7604208,0.4560226,Stable
0.29234058,0.52940863,0.37026525,0.63719505,0.43439358,0.38907787,0.46761322,0.8098787,0.6521526,0.3861422,0.46187207,0.8076583,0.5298934,0.5847325,0.7385901,0.63143957,0.7603051,0.45609492,Stable
0.29192096,0.5306661,0.36954007,0.6377809,0.43283576,0.3897453,0.4624135,0.80948603,0.6515265,0.38528264,0.46140513,0.815065,0.53703284,0.58260405,0.74129224,0.63147354,0.7616689,0.45592842,Stable
0.29488763,0.5339191,0.36965474,0.637428,0.4326269,0.39035636,0.45908904,0.8081443,0.648111,0.38413745,0.46129596,0.81505156,0.53953296,0.57508755,0.7426836,0.63060856,0.7625176,0.4580924,Stable
0.29266107,0.53475976,0.3689165,0.6358738,0.43285906,0.39015764,0.4579869,0.80692446,0.6478242,0.38492092,0.4609227,0.8147286,0.5426346,0.5628736,0.741784,0.6309761,0.7619862,0.4604002,Stable
0.2941188,0.5345999,0.36514354,0.64750946,0.4340912,0.3897239,0.4643713,0.8060445,0.6540549,0.38530073,0.46200404,0.81288946,0.54233295,0.5624224,0.72887456,0.6459384,0.7633602,0.4742698,Stable
0.29416078,0.5345454,0.36523992,0.64750683,0.43408248,0.38972372,0.46477288,0.80610824,0.65427,0.38535404,0.4620487,0.81276697,0.54248804,0.5616554,0.7289946,0.6459854,0.7634024,0.4742301,Stable
0.2912747,0.53309387,0.3678618,0.64436615,0.43491432,0.38972995,0.4628536,0.80864394,0.64768505,0.3858559,0.45194107,0.8102063,0.54169965,0.55716383,0.7276453,0.64409876,0.76290214,0.47456956,Stable
0.2963043,0.53723246,0.3664264,0.63958704,0.43519098,0.38938627,0.46339726,0.8075716,0.6545856,0.38562864,0.45168757,0.8096549,0.539201,0.55865115,0.7273464,0.6419708,0.76982653,0.46172827,Stable
0.2918004,0.53472745,0.36646348,0.6368529,0.43457326,0.39223263,0.45877314,0.8081384,0.64872426,0.38693833,0.4507481,0.81048775,0.5427984,0.5607893,0.73895234,0.62797254,0.7689775,0.46125752,Stable
0.29521975,0.53945744,0.36765623,0.6369832,0.43468034,0.39123106,0.46162266,0.8083106,0.650004,0.3870921,0.45863706,0.81576556,0.54297304,0.57742023,0.7399386,0.6279038,0.769874,0.45976934,Stable
