x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.22159961,0.3826223,0.29190606,0.5275879,0.29904526,0.3070462,0.45992804,0.6118095,0.46121952,0.26636395,0.6236601,0.6686472,0.57726055,0.26313418,0.6023184,0.510596,0.6132517,0.36423096,Stable
0.22290908,0.37325534,0.29403374,0.5300951,0.29644698,0.30634174,0.464266,0.6163907,0.4617055,0.27123773,0.62744087,0.6741473,0.5728031,0.27734601,0.5979225,0.5122572,0.6097626,0.3664696,Stable
0.22331505,0.38821578,0.2896967,0.53682506,0.29775345,0.30861065,0.4644613,0.6254876,0.46619102,0.27874762,0.6287103,0.6824512,0.5816315,0.28469348,0.5966735,0.5175033,0.60844076,0.37024102,Stable
0.21615945,0.40513068,0.28868914,0.5399558,0.2917859,0.31460887,0.4626637,0.6230439,0.4579358,0.28518695,0.63133806,0.69358605,0.5687314,0.28860584,0.589586,0.5267011,0.59497976,0.37578198,Stable
0.21363524,0.3999444,0.2926864,0.5462884,0.30037153,0.31864962,0.46131214,0.6284687,0.4553456,0.29543152,0.63274676,0.6972198,0.5631191,0.30156457,0.5755483,0.53089935,0.5848455,0.38407278,Stable
0.21335766,0.399381,0.29263693,0.5462959,0.30031508,0.31870696,0.46130884,0.628543,0.4549697,0.2955343,0.63268685,0.69742435,0.56247836,0.3013574,0.57565904,0.53071666,0.5850642,0.38386065,Stable
0.21392661,0.3878306,0.29677734,0.5535818,0.3002346,0.3208284,0.46897936,0.64296854,0.4557726,0.30363658,0.6450702,0.7046718,0.5686089,0.3123489,0.58828694,0.5324347,0.59749365,0.3901647,Stable
0.21503997,0.38569993,0.28973627,0.5589396,0.2982968,0.3359176,0.46791372,0.646242,0.45097703,0.31151825,0.6476513,0.7122895,0.5696672,0.311504,0.58739436,0.5411381,0.59575045,0.39497185,Stable
0.21314687,0.40080518,0.2892786,0.5724399,0.29875654,0.34835482,0.47194833,0.6522507,0.45601612,0.31527197,0.6493387,0.7245748,0.57804644,0.31606722,0.59881175,0.55366683,0.60824823,0.40142247,Stable
0.22108683,0.4076049,0.29190844,0.5801029,0.29786852,0.3583222,0.47598612,0.6622268,0.4477225,0.322893,0.64938366,0.7345788,0.5516589,0.32655716,0.59139204,0.5582831,0.59296525,0.41171265,Stable
0.22126374,0.40785325,0.29198658,0.5805453,0.29788536,0.35822472,0.47599873,0.66256976,0.4473334,0.32276663,0.6503782,0.7348727,0.55134326,0.32671756,0.5917438,0.5589073,0.5933754,0.41197956,Stable
0.20599812,0.4051252,0.29089934,0.58629256,0.289625,0.36421272,0.462844,0.6632818,0.44652256,0.32829267,0.6401139,0.7377182,0.565433,0.33003166,0.58822703,0.5615771,0.5868484,0.41539022,Stable
0.21325728,0.44280213,0.2891686,0.5942699,0.29470578,0.37548193,0.4665702,0.66380346,0.4544669,0.33327186,0.65048313,0.73858374,0.56606996,0.337304,0.5946736,0.5742777,0.5918231,0.42508936,Stable
0.21932706,0.46269733,0.29297864,0.5983797,0.28726995,0.38322234,0.47182488,0.67004275,0.44981465,0.34102082,0.64816636,0.74072045,0.55915797,0.34772044,0.60001576,0.58364344,0.59500265,0.43577456,Stable
0.21682915,0.44753754,0.28663397,0.6009634,0.28948256,0.38388354,0.46830273,0.6691849,0.4455006,0.34143335,0.64229685,0.72834986,0.5588851,0.34240347,0.60046035,0.5791181,0.5949198,0.4308374,Stable
0.21674131,0.4474483,0.28641403,0.60077965,0.2892606,0.38381964,0.46836847,0.669235,0.44585392,0.34149414,0.64207685,0.72805476,0.55935526,0.34275633,0.60035104,0.578922,0.594892,0.4308669,Stable
0.22216141,0.4552614,0.28442204,0.6034715,0.2885355,0.38540196,0.46710616,0.67076343,0.44522172,0.3470144,0.641804,0.7389967,0.55904543,0.3487832,0.5926528,0.5788918,0.58856547,0.43386245,Stable
0.2161946,0.4435093,0.2836695,0.6064726,0.29580262,0.39697513,0.46868512,0.67897046,0.4434691,0.34957904,0.6390603,0.7402346,0.55294645,0.35176823,0.59711105,0.5789546,0.5890802,0.43451616,Stable
0.2222876,0.4531629,0.28603277,0.6119592,0.2930507,0.39700592,0.46380156,0.6843905,0.44435638,0.35469505,0.6388154,0.74358225,0.5496272,0.36222714,0.5817866,0.5801008,0.5700865,0.43816623,Stable
0.21114711,0.4645806,0.28655195,0.6163565,0.28438455,0.39911556,0.46699953,0.6959252,0.4394632,0.36090076,0.6470827,0.7465631,0.55738044,0.36676192,0.5881407,0.5971761,0.5835226,0.44425297,Stable
0.21123472,0.4640212,0.28667435,0.6165305,0.2843156,0.3990551,0.46673572,0.69567436,0.43928105,0.36085126,0.64753467,0.74659455,0.5567905,0.36686572,0.588488,0.59741056,0.5838538,0.44424757,Stable
0.21129492,0.46349472,0.286142,0.62783515,0.28173319,0.4092399,0.47116086,0.70219564,0.43916386,0.36763483,0.6479062,0.7532182,0.55538434,0.37701952,0.59466755,0.59565794,0.5858884,0.44891387,Stable
0.21366547,0.48425025,0.2840317,0.6329214,0.28045833,0.41671973,0.46392295,0.70551026,0.43292856,0.3702174,0.63891286,0.75391454,0.5516609,0.37647542,0.58649576,0.59941876,0.5787988,0.45202464,Stable
0.21895759,0.5079162,0.28856403,0.63688445,0.282867,0.42606574,0.46964628,0.70560753,0.42466897,0.3752151,0.63913393,0.75199044,0.53723717,0.3742305,0.59342027,0.600982,0.58374786,0.45547518,Stable
0.21750909,0.5094324,0.2917465,0.64070976,0.2831806,0.42151427,0.46732736,0.7073886,0.42589664,0.37486514,0.63643175,0.7497859,0.5442295,0.37879688,0.59612966,0.60567385,0.5863132,0.45856857,Stable
0.21718034,0.50860345,0.29166958,0.64063746,0.2831496,0.42137486,0.4673935,0.70738757,0.42628607,0.37477255,0.6367109,0.7499944,0.5451592,0.37866515,0.59640026,0.6056309,0.58632594,0.45837379,Stable
0.21865891,0.5205715,0.2906801,0.6439771,0.28215486,0.4262663,0.4700497,0.7102654,0.4243085,0.3811447,0.64671266,0.76615685,0.53453183,0.37670216,0.59955466,0.61399144,0.58880293,0.4622543,Stable
0.21424475,0.51163316,0.29032543,0.6475433,0.27662975,0.4328284,0.46987545,0.7139261,0.42550656,0.38438675,0.64830345,0.7642881,0.53730047,0.37786683,0.60911965,0.61529136,0.59381086,0.46386966,Stable
0.22290568,0.50877464,0.29452637,0.6518786,0.2791583,0.43787083,0.474258,0.7168874,0.42733794,0.38735223,0.65201634,0.7614002,0.5376595,0.37823784,0.60772383,0.61886406,0.5912281,0.46597648,Stable
0.22561571,0.5208558,0.29487205,0.6575418,0.28275025,0.44785282,0.4752199,0.7192027,0.42342818,0.3929405,0.64712405,0.7676997,0.53637147,0.38072276,0.61724925,0.618875,0.6053338,0.4655137,Stable
0.22550777,0.5209285,0.29474807,0.6572885,0.28282562,0.44754732,0.47545716,0.71929145,0.4235905,0.39311832,0.6472639,0.766926,0.536136,0.38036057,0.6177784,0.6191384,0.60594076,0.46578324,Stable
0.21637845,0.52302504,0.29123327,0.6602448,0.28585672,0.44758102,0.4705231,0.72232264,0.42864344,0.3921445,0.648722,0.7614013,0.53632736,0.37869737,0.6153132,0.61915314,0.59573114,0.46600515,Stable
0.21431592,0.52645606,0.29387614,0.6637597,0.2838623,0.4516606,0.47449273,0.72410864,0.42666107,0.39568156,0.64904654,0.77001464,0.5360466,0.37821838,0.6115219,0.6183021,0.5990895,0.46840918,Stable
0.22022979,0.52824414,0.29026416,0.66508466,0.288167,0.4517457,0.47629902,0.7240721,0.4377032,0.39071238,0.6553383,0.76185656,0.53555053,0.37945372,0.6069334,0.6177267,0.5900202,0.46806833,Stable
0.21480301,0.5298685,0.29645824,0.6688795,0.28635916,0.44788998,0.48250175,0.72620153,0.43244207,0.39801055,0.6607034,0.7698561,0.537502,0.38071716,0.6193487,0.62352973,0.6036246,0.47097427,Stable
0.21486005,0.52971435,0.29633513,0.66866654,0.2863403,0.44804507,0.48244482,0.7262923,0.43298835,0.39791167,0.6612297,0.77033556,0.5384396,0.3810168,0.6191606,0.62337655,0.6034907,0.4707644,Stable
0.22081023,0.5351473,0.29216105,0.67266047,0.285434,0.46234426,0.4806087,0.72865283,0.42824775,0.4040942,0.66044676,0.7643139,0.53453505,0.3826972,0.61446476,0.62550986,0.5986691,0.4744981,Stable
0.218728,0.53837675,0.29896095,0.67475694,0.28902388,0.46151468,0.48278973,0.7322501,0.43767747,0.40180343,0.6695003,0.7746026,0.53960145,0.38242257,0.6159526,0.6262609,0.596804,0.47454852,Stable
0.21575406,0.55437064,0.29812968,0.67873085,0.2966811,0.4626814,0.48594064,0.7391013,0.44487524,0.40211356,0.6749097,0.7677102,0.5434318,0.38631937,0.61934376,0.6362698,0.6049489,0.482567,Stable
