x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.19440846,0.48905468,0.28680843,0.6029617,0.27167234,0.34052885,0.50659704,0.61722714,0.4728857,0.21448165,0.69725716,0.49323368,0.67777026,0.06140521,0.64059377,0.54709667,0.62951267,0.35505825,Stable
0.19632731,0.492537,0.28143892,0.5987534,0.2704152,0.34572357,0.50994074,0.6148397,0.46954975,0.21803671,0.6981838,0.4917062,0.6755961,0.061361335,0.63672554,0.5556081,0.62835765,0.36319077,Stable
0.1965668,0.49267566,0.28097335,0.5987512,0.27041984,0.34575367,0.5098541,0.61481214,0.46953103,0.21784942,0.69794095,0.49176893,0.6758876,0.06106399,0.6359173,0.5556885,0.6274451,0.36343026,Stable
0.1978138,0.48482978,0.28568658,0.5994214,0.2681649,0.3449626,0.5113457,0.60825264,0.4655146,0.22124323,0.6981193,0.49058795,0.67700076,0.06323062,0.6286596,0.5480971,0.6259309,0.3637563,Stable
0.19532695,0.48155773,0.27468646,0.6019025,0.27062544,0.34360656,0.51129127,0.60776097,0.47163683,0.21255963,0.6970552,0.4902274,0.6679737,0.064168945,0.62397206,0.5506738,0.6250722,0.36439282,Stable
0.17972085,0.48957345,0.2751625,0.5968385,0.26975998,0.34468716,0.5047785,0.6132266,0.47498783,0.21382748,0.7021569,0.49484465,0.6776005,0.06123002,0.6374351,0.5614608,0.6295661,0.3622448,Stable
0.19738124,0.4763133,0.2725212,0.60023004,0.26942354,0.34400833,0.506128,0.618634,0.4680131,0.22198316,0.71242285,0.48877427,0.6780536,0.062352426,0.6370951,0.5592483,0.62932634,0.36257875,Stable
0.197662,0.47614226,0.27256042,0.6001291,0.26937518,0.3438474,0.5064275,0.6185692,0.4679546,0.22195601,0.7121974,0.48831996,0.6778183,0.062428784,0.6370498,0.5591057,0.62895525,0.3625492,Stable
0.18108717,0.48925683,0.27892548,0.6021911,0.2725875,0.33991238,0.5081957,0.62144786,0.47403845,0.21818595,0.70032614,0.49266,0.67077565,0.06487435,0.63710535,0.5649525,0.62826335,0.36637086,Stable
0.17909345,0.48892483,0.28238392,0.60560083,0.2738995,0.3409843,0.5100393,0.6184119,0.4676714,0.22135416,0.6990501,0.4933353,0.66984963,0.07260265,0.6192796,0.5663165,0.61773777,0.37164137,Stable
0.17915544,0.49109912,0.2789482,0.60441935,0.27174556,0.34275806,0.5100388,0.61719966,0.46926078,0.2194432,0.70575297,0.49394867,0.6686434,0.07234593,0.61769634,0.5645504,0.61096954,0.3686082,Stable
0.17564327,0.4912034,0.27760082,0.60412353,0.27014428,0.3438303,0.50612366,0.6155885,0.46942335,0.22084223,0.704148,0.49365303,0.66679287,0.07230787,0.6239562,0.5629511,0.6223278,0.37163907,Stable
0.17586105,0.49141675,0.27767354,0.6042615,0.27031016,0.343787,0.50648963,0.6154698,0.46917242,0.22125149,0.70350397,0.493942,0.6667024,0.07265732,0.6235517,0.563002,0.6217128,0.37135416,Stable
0.1739981,0.47904378,0.28093338,0.6039073,0.27497298,0.34148514,0.5109637,0.6202167,0.46912178,0.22054824,0.6976023,0.4896749,0.67730445,0.06152007,0.62210387,0.56631994,0.6230782,0.3753773,Stable
0.18931012,0.4751024,0.27335024,0.6041039,0.2692705,0.33973968,0.5089526,0.62033594,0.47074217,0.22039324,0.7029679,0.49100885,0.67972374,0.06390938,0.6368022,0.5644952,0.6306042,0.36291683,Stable
0.19401705,0.4713219,0.27381378,0.59787804,0.26863942,0.3400155,0.50906307,0.62082267,0.4711045,0.22027862,0.69717383,0.48152846,0.68001676,0.062390145,0.6344404,0.5518651,0.6261438,0.35905907,Stable
0.19022208,0.47418687,0.27417207,0.6038183,0.26895392,0.3423856,0.5112068,0.6209715,0.4724445,0.22180548,0.70865333,0.48896825,0.6796007,0.05767613,0.63611007,0.556586,0.62467647,0.35606056,Stable
0.19041821,0.4738644,0.27393693,0.6037376,0.26903743,0.34210572,0.5114088,0.62096304,0.47240162,0.22193919,0.70787376,0.48919743,0.6795826,0.057972025,0.63612837,0.5570081,0.62523377,0.3565576,Stable
0.19050889,0.47352386,0.27943394,0.5989047,0.27042133,0.33941242,0.51204246,0.6139327,0.4726232,0.21804711,0.7129368,0.47086224,0.6789609,0.05538402,0.64326,0.5601681,0.63154286,0.3575936,Stable
0.17637895,0.46917713,0.27295488,0.59302825,0.26897335,0.33283114,0.50898814,0.6111611,0.4763049,0.21198454,0.698498,0.47553813,0.6789676,0.060515776,0.64806294,0.5519414,0.64659655,0.35342896,Stable
0.19188415,0.4680874,0.27114964,0.59528553,0.26658857,0.33516034,0.51009774,0.60900295,0.4777921,0.21105412,0.69980377,0.4792255,0.6781968,0.060752824,0.6423488,0.561504,0.6466017,0.35883516,Stable
0.19593923,0.45271605,0.27214015,0.5916457,0.27023643,0.3295558,0.500638,0.6125454,0.47448295,0.21162528,0.6954266,0.47487134,0.67827034,0.061864026,0.64729065,0.55737484,0.6484926,0.3555201,Stable
0.19629262,0.45267826,0.2725267,0.59155846,0.2705756,0.3292588,0.5006443,0.6122375,0.47461817,0.21154533,0.69572735,0.47463366,0.67799044,0.062133417,0.64767855,0.55706704,0.64850706,0.35547122,Stable
0.19833785,0.46602583,0.27519226,0.5922169,0.2698645,0.3328083,0.49909598,0.6109408,0.47139224,0.21525347,0.7093755,0.48867148,0.68033236,0.057873096,0.64529264,0.5512358,0.6434151,0.35609305,Stable
0.20119444,0.46453235,0.28586435,0.5899172,0.270256,0.32918605,0.5015796,0.60998476,0.47773287,0.21131937,0.6935917,0.47803187,0.68416095,0.057979923,0.64351636,0.5468944,0.6434449,0.35320854,Stable
0.1840308,0.45153806,0.27837825,0.5811321,0.27704534,0.32164842,0.50715935,0.60275537,0.48097023,0.20441668,0.6936707,0.486541,0.6838092,0.055990122,0.6493566,0.5524235,0.6521151,0.35580587,Stable
0.19577062,0.44717976,0.27775332,0.5783276,0.27356824,0.31646138,0.50144327,0.59810984,0.47790545,0.19765994,0.67837155,0.47889698,0.6712191,0.054779105,0.6439297,0.56272876,0.64828604,0.356551,Stable
0.19578843,0.4469615,0.2780143,0.5782349,0.27379543,0.3164795,0.5013304,0.5978317,0.4775058,0.19771674,0.6783601,0.47904247,0.6711123,0.055029064,0.6441546,0.5627316,0.6486081,0.3567329,Stable
0.20214586,0.44633386,0.2809624,0.5738461,0.28007174,0.31395218,0.50059533,0.59296393,0.46626145,0.19880447,0.6789949,0.47792634,0.6637926,0.05812501,0.6356095,0.55133283,0.63938075,0.35782504,Stable
0.20676246,0.44641423,0.2827789,0.5696269,0.28038865,0.31583154,0.50541794,0.58926034,0.46289143,0.20155197,0.69409555,0.46298385,0.66696036,0.053935166,0.6464585,0.5447978,0.6458119,0.3562197,Stable
0.19142985,0.4428987,0.2818648,0.5680312,0.28467137,0.3083474,0.5044893,0.58706474,0.466979,0.19973594,0.67825854,0.47699496,0.66675854,0.055882856,0.63597995,0.54948497,0.63103193,0.36325952,Stable
0.18944882,0.4421699,0.28201932,0.56875676,0.28501543,0.30761325,0.5059355,0.58573717,0.4714633,0.19808654,0.68983924,0.46878868,0.66531485,0.057696216,0.647292,0.54796857,0.650718,0.35567245,Stable
