x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.22385739,0.6037822,0.4189573,0.7209766,0.34696555,0.45057416,0.6318611,0.7672119,0.57789505,0.35685298,0.7702634,0.877352,0.7574915,0.39875218,0.7558238,0.65034443,0.74096704,0.47668976,Unlabeled
0.22323182,0.60348403,0.41806352,0.7205367,0.34677595,0.45067495,0.63117313,0.7665591,0.5773092,0.3571641,0.76977843,0.87636197,0.75653887,0.397326,0.7558391,0.6510293,0.7416975,0.47682887,Unlabeled
0.22352982,0.6034012,0.41889328,0.72031796,0.34663045,0.4502074,0.63164485,0.7672099,0.57740253,0.3564474,0.7702007,0.8768419,0.7570156,0.39746723,0.75509703,0.65072614,0.74139893,0.47581276,Unlabeled
0.2226524,0.6033148,0.418249,0.72155523,0.34693497,0.45007643,0.6321545,0.76637906,0.57711625,0.3565598,0.7707633,0.87800306,0.7558584,0.39814442,0.7559103,0.65121245,0.7421211,0.47560406,Unlabeled
0.2227743,0.6034775,0.41809934,0.72172785,0.3467898,0.45058855,0.6321038,0.76666945,0.5766641,0.35629076,0.7705561,0.87753844,0.7545883,0.39769185,0.7571079,0.6517646,0.7439562,0.47551876,Unlabeled
0.22350626,0.6039737,0.41891629,0.7207453,0.34775323,0.44976175,0.6316229,0.7668145,0.57835126,0.35627398,0.77033776,0.8772006,0.75700736,0.40270314,0.756732,0.6501284,0.7427218,0.47472167,Unlabeled
0.22304581,0.6042101,0.41884476,0.72037876,0.3475133,0.44971153,0.6313571,0.76694953,0.5781714,0.35619223,0.7703202,0.87732285,0.75741255,0.4022692,0.75660324,0.6502072,0.7424432,0.47456813,Unlabeled
0.22208981,0.60384387,0.41788816,0.7215382,0.345869,0.45071864,0.63142335,0.7669203,0.5780691,0.35545546,0.7702305,0.8776049,0.75779784,0.39891547,0.75568575,0.6504977,0.74183524,0.474331,Unlabeled
0.2226224,0.6054153,0.41845882,0.720626,0.34305507,0.45246857,0.63120615,0.7674381,0.5779053,0.35536844,0.7711784,0.87890005,0.75755113,0.4017366,0.753457,0.65031236,0.73931235,0.47406384,Unlabeled
0.22292492,0.60426867,0.41753742,0.7211727,0.34383368,0.44983947,0.6300398,0.7661269,0.5785737,0.35463512,0.7706737,0.87905765,0.7577871,0.40496856,0.7548051,0.6514622,0.74108696,0.47570968,Unlabeled
0.2227863,0.60418296,0.41740608,0.72016776,0.3428613,0.45095786,0.6296262,0.76600003,0.5784091,0.35471427,0.77090305,0.8803092,0.75677013,0.40095627,0.7546248,0.6509562,0.74142116,0.47507036,Unlabeled
0.22266947,0.60424674,0.4171042,0.71950614,0.34175265,0.45147607,0.629966,0.76604056,0.57860965,0.35436293,0.77137035,0.88068837,0.75553536,0.4003477,0.7560178,0.6507503,0.74251306,0.47339818,Unlabeled
0.22290623,0.60398245,0.41815203,0.7198534,0.34249565,0.4505093,0.630709,0.7662282,0.57974786,0.3538992,0.77108157,0.8812718,0.75920904,0.4082236,0.7582824,0.65114933,0.7448299,0.47317976,Unlabeled
