x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.25901684,0.3139788,0.4040751,0.57524407,0.37616235,0.30310473,0.68772256,0.6216621,0.6210163,0.22724116,0.7814786,0.5046865,0.7685752,0.22682433,0.76489604,0.4934588,0.7463039,0.30949467,Stable
0.25875935,0.31406242,0.4040905,0.5752392,0.37618047,0.30307806,0.6877184,0.6216502,0.62101936,0.22724384,0.7814877,0.50471854,0.76858777,0.22681347,0.76489496,0.49352416,0.7463116,0.30955195,Stable
0.2565561,0.3198114,0.40453145,0.5752184,0.3771896,0.3043267,0.68791974,0.6217419,0.6211012,0.22721267,0.78141296,0.5054321,0.76857567,0.2268574,0.7637521,0.49941835,0.74510396,0.31059873,Stable
0.26242247,0.32691437,0.4060663,0.5757585,0.3767864,0.30414128,0.68781734,0.6236826,0.6208171,0.22752056,0.78089255,0.5047781,0.7682301,0.22633302,0.7627272,0.49946257,0.7439891,0.3119283,Stable
0.24674347,0.33315557,0.4047916,0.5754319,0.3771813,0.30132216,0.6870352,0.6234784,0.6204793,0.22742754,0.7816796,0.50669235,0.76692784,0.226998,0.7609744,0.5001456,0.7427921,0.3128788,Stable
0.24598776,0.33324286,0.4047653,0.57535213,0.37730157,0.3012581,0.68700075,0.6235088,0.62048167,0.22745258,0.78172725,0.5067652,0.7669341,0.22697341,0.76096284,0.5002327,0.74279374,0.31295753,Stable
0.25406915,0.33271497,0.40608662,0.5756488,0.37565577,0.30019128,0.686562,0.6233317,0.62022835,0.22742173,0.7821734,0.50804484,0.7671678,0.2272223,0.7603583,0.5000011,0.7417489,0.31328177,Stable
0.2517222,0.33728313,0.40668583,0.57553816,0.37667263,0.30109882,0.6874069,0.6238763,0.6206385,0.22748247,0.78223294,0.5073097,0.7692637,0.22773276,0.7604909,0.50052816,0.7417213,0.31403,Stable
0.26269823,0.3384008,0.4067467,0.57596743,0.37526688,0.302848,0.6870205,0.6236949,0.6203116,0.22725199,0.78244996,0.5075946,0.77072024,0.22756308,0.76043963,0.49916816,0.7360999,0.31471807,Stable
0.26569074,0.3372845,0.40671295,0.5722658,0.37561005,0.30128825,0.68600583,0.62351453,0.6210623,0.22704576,0.78271115,0.50920093,0.77100176,0.22835279,0.7605264,0.49907988,0.736107,0.3145619,Stable
0.26523334,0.3372444,0.40437934,0.57590544,0.37553275,0.30123645,0.6861341,0.62346613,0.621037,0.2271061,0.7826568,0.509216,0.7707466,0.22835642,0.7603365,0.49913412,0.7360041,0.3145558,Stable
0.26728183,0.3381512,0.40770346,0.57294714,0.37603188,0.29937026,0.68700325,0.6234733,0.6229128,0.22678885,0.78265876,0.5084822,0.7707709,0.22806117,0.76010597,0.49952573,0.73637044,0.3145069,Stable
0.2583997,0.33945796,0.40544456,0.5760751,0.37597913,0.299414,0.6862533,0.6237669,0.6227399,0.22690801,0.7828478,0.50836504,0.7703047,0.22773856,0.7608957,0.5003349,0.74235153,0.3140601,Stable
0.2553609,0.335963,0.40527242,0.57594174,0.37677187,0.2988584,0.6867234,0.6236705,0.6234608,0.22677961,0.78245115,0.5070235,0.77026784,0.2271336,0.7630119,0.500338,0.7438469,0.31262892,Stable
0.2536697,0.3376226,0.40438327,0.5756345,0.37651432,0.29816082,0.68705285,0.62386805,0.6217823,0.22702104,0.7825203,0.50717413,0.7711333,0.22658762,0.763664,0.5007747,0.7441365,0.31295395,Stable
0.25416887,0.33741868,0.40441093,0.57567847,0.3765093,0.29817274,0.68705726,0.6238661,0.6218527,0.22700256,0.7825153,0.5071548,0.7711544,0.22659951,0.7636687,0.50072485,0.7441537,0.3128975,Stable
