x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.22105084,0.4864486,0.37397772,0.647928,0.36617357,0.3763169,0.6276211,0.6976596,0.56341237,0.30954677,0.7753117,0.69026875,0.69263905,0.21175918,0.73254937,0.57449746,0.70157754,0.38761854,Stable
0.22105084,0.4864486,0.37397772,0.647928,0.36617357,0.3763169,0.6276211,0.6976596,0.56341237,0.30954677,0.7753117,0.69026875,0.69263905,0.21175918,0.73254937,0.57449746,0.70157754,0.38761854,Stable
0.22118305,0.48297167,0.3802924,0.649241,0.36302254,0.37445503,0.6397017,0.6981947,0.5630593,0.31272,0.77593124,0.6866472,0.61420214,0.22282085,0.72157216,0.5849691,0.6779088,0.4082939,Stable
0.21323144,0.48370975,0.37837023,0.6490814,0.36320227,0.374485,0.64093673,0.6983062,0.5555264,0.3253618,0.77067685,0.6861925,0.5888493,0.28188723,0.6998369,0.5875792,0.6594891,0.42006606,Stable
0.20943539,0.4784966,0.3756449,0.65397704,0.3748705,0.35536814,0.6476211,0.7006327,0.63548076,0.28869426,0.77347916,0.6865541,0.5916649,0.28849864,0.7304014,0.5843909,0.7191181,0.3701733,Stable
0.20951664,0.47843072,0.37566626,0.653937,0.37480623,0.35551152,0.64778495,0.700442,0.63544434,0.2887167,0.7734567,0.68646014,0.591493,0.2882595,0.7304563,0.58426094,0.719154,0.3701492,Stable
0.20827693,0.4789014,0.38231778,0.6567193,0.3858373,0.32726246,0.65128416,0.6994847,0.6463723,0.28829306,0.77320623,0.68240535,0.6115091,0.3050342,0.73346627,0.5802706,0.7233822,0.36697206,Stable
0.20986424,0.4784057,0.38208908,0.6528021,0.36917195,0.3328578,0.64653695,0.7000363,0.63086,0.28808278,0.77450037,0.6809808,0.5913505,0.29572403,0.7393272,0.5672841,0.7286056,0.3494365,Stable
0.21226053,0.4771888,0.3779506,0.65303534,0.3610272,0.32929474,0.6490756,0.6987816,0.64269096,0.29946524,0.77754426,0.67870444,0.5817133,0.2935657,0.7427398,0.56653214,0.73221385,0.34871757,Stable
0.2126662,0.47595525,0.37260902,0.65187085,0.3573631,0.34687397,0.64343655,0.6981747,0.6449157,0.30437934,0.77973676,0.6767573,0.5718773,0.30266368,0.7416157,0.56622607,0.73097503,0.35071155,Stable
0.21265385,0.47593677,0.372619,0.6518963,0.35728985,0.3467545,0.6438885,0.6982174,0.64477825,0.30443522,0.7799597,0.6767199,0.5718523,0.3026721,0.7416696,0.56596863,0.7309703,0.35058188,Stable
0.2148872,0.4763728,0.3718391,0.6530107,0.34904063,0.33221748,0.64420414,0.69856215,0.6395309,0.29597688,0.78065395,0.6800904,0.5644127,0.29879203,0.7420089,0.56203485,0.7302372,0.34538552,Stable
0.21597254,0.47604057,0.37119478,0.6526522,0.3411257,0.33372733,0.6417632,0.7004661,0.6338812,0.2938099,0.78289074,0.6818039,0.5691332,0.30754295,0.74115956,0.55859494,0.7291883,0.34320673,Stable
0.21582809,0.4759447,0.37210318,0.65297735,0.34882694,0.3373763,0.6406673,0.700432,0.63583326,0.29129234,0.7842779,0.6828631,0.5691475,0.3107348,0.7423538,0.5588425,0.7288417,0.3417896,Stable
0.21465129,0.47613153,0.37183398,0.65312934,0.35044438,0.3348133,0.63997376,0.7004311,0.63451874,0.29123852,0.7835319,0.68250716,0.5765747,0.31129247,0.7447361,0.5579227,0.7340881,0.33573765,Stable
0.21464038,0.4761451,0.37187296,0.6531317,0.350716,0.33483577,0.6399748,0.70039773,0.63458264,0.29132128,0.7835057,0.6824941,0.576676,0.3114468,0.7447009,0.55799043,0.734102,0.33580872,Stable
0.21222651,0.4761798,0.37293804,0.6533624,0.34711596,0.33126062,0.640591,0.70045066,0.6314995,0.30074784,0.7802295,0.68109864,0.58123654,0.29322034,0.7451991,0.56181735,0.734312,0.34181976,Stable
0.21102965,0.47822115,0.3752051,0.6521262,0.37761468,0.33229345,0.6389305,0.700134,0.64034534,0.29215503,0.77821493,0.68142074,0.5936332,0.29355496,0.7388171,0.5682152,0.7315413,0.35115826,Stable
0.2123218,0.4759102,0.3729981,0.6526339,0.367349,0.36509883,0.6337169,0.70016813,0.6186203,0.30460817,0.7768682,0.6819736,0.5300739,0.33442995,0.7287688,0.571691,0.7169254,0.36465067,Stable
0.21257101,0.47611046,0.37638283,0.6489521,0.3681451,0.3746137,0.63489354,0.69831526,0.6000536,0.30583042,0.774575,0.67893213,0.5755478,0.32417327,0.7315576,0.56345475,0.7157015,0.3636473,Stable
