x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.21688354,0.4783122,0.30832443,0.6218945,0.28632736,0.35378835,0.53095675,0.6774664,0.5016725,0.2914454,0.70385593,0.52920634,0.6155644,0.19600391,0.71982974,0.56169313,0.7067141,0.3343373,Stable
0.20914279,0.47476995,0.30612117,0.6177223,0.28858617,0.35106084,0.5690932,0.6516998,0.5042249,0.2808684,0.7198445,0.51786876,0.6172353,0.17704058,0.7330085,0.55421317,0.71476424,0.32334065,Stable
0.21049783,0.47477168,0.30643606,0.617509,0.2882194,0.3511531,0.56904614,0.6516925,0.5042341,0.2812057,0.7211431,0.51872903,0.61677414,0.1774311,0.7324786,0.5537396,0.7088963,0.32664743,Stable
0.21393137,0.4711058,0.3080886,0.6103546,0.29459634,0.34603402,0.53902984,0.66262144,0.50398606,0.27062458,0.7192302,0.49923763,0.61163324,0.17966723,0.7412216,0.5529578,0.7245805,0.3225718,Stable
0.21882159,0.4661125,0.30637312,0.60944366,0.2977304,0.3422006,0.557843,0.64949805,0.51207405,0.27111,0.7230131,0.4987491,0.61177766,0.17569199,0.7238246,0.54695976,0.7080864,0.32059568,Stable
0.1983007,0.45665908,0.302871,0.6041858,0.28854227,0.34020323,0.5349104,0.6608659,0.502426,0.2711062,0.71688473,0.50330293,0.6131412,0.16719314,0.734573,0.54860884,0.7079982,0.31526065,Stable
0.20466587,0.46516976,0.30476886,0.6016953,0.290236,0.33429807,0.53443587,0.65649176,0.49644822,0.26770145,0.7110214,0.50655997,0.6158655,0.16686301,0.7387699,0.53297406,0.7195287,0.30809644,Stable
0.20655149,0.46464714,0.30498463,0.6013694,0.29040036,0.33420238,0.5350575,0.65619373,0.49664614,0.26776934,0.71263117,0.5057649,0.6091038,0.16903572,0.7390661,0.53311604,0.7200303,0.30832833,Stable
0.20501557,0.4553891,0.30397895,0.5965991,0.29515654,0.32880875,0.52994835,0.6555578,0.508344,0.26172727,0.7024946,0.51174426,0.619451,0.16086537,0.73584986,0.5459213,0.710118,0.31863463,Stable
0.20054188,0.4489596,0.30564648,0.59656453,0.2942019,0.33214247,0.55904907,0.63975596,0.50821656,0.25406155,0.7423317,0.44241127,0.61228615,0.16392428,0.737931,0.53639185,0.7112753,0.3069884,Stable
0.19314852,0.43847796,0.31226435,0.5912464,0.2975029,0.32041073,0.55689526,0.641761,0.50869495,0.25185877,0.7477662,0.42959544,0.61552715,0.16306731,0.73653984,0.52952594,0.7121142,0.30457413,Stable
0.2067137,0.4357576,0.30910677,0.5879197,0.29482496,0.31541616,0.53773046,0.6449626,0.5018174,0.250261,0.746016,0.41605133,0.61584055,0.15740758,0.736912,0.5257763,0.7155904,0.3022934,Stable
0.20400473,0.43504223,0.30869702,0.58804804,0.29470295,0.31537047,0.538254,0.6443397,0.5016919,0.2502274,0.74592346,0.41593167,0.6159348,0.15746401,0.73708415,0.52572596,0.7158193,0.30181324,Stable
0.20951359,0.44116837,0.30849287,0.58405423,0.2927804,0.31230173,0.55045927,0.6293987,0.50484014,0.24643177,0.7523603,0.41483486,0.6215846,0.15404598,0.7281778,0.52712125,0.7047632,0.30675954,Stable
0.21679656,0.4309697,0.3046054,0.57541436,0.29044473,0.30946767,0.53834116,0.6369393,0.49745822,0.2501686,0.7496416,0.411009,0.623972,0.15171364,0.72572374,0.508654,0.7043902,0.3000014,Stable
0.20998168,0.42801124,0.30127102,0.57024956,0.294931,0.3038747,0.534099,0.631104,0.50919086,0.2382138,0.75090164,0.40882617,0.6447551,0.13476221,0.7212546,0.52245593,0.7047512,0.30354086,Stable
0.20757048,0.42348605,0.29907194,0.5655061,0.29542693,0.3011599,0.5408392,0.6261542,0.5086045,0.2351011,0.7525631,0.40042064,0.62357664,0.14195898,0.73814285,0.520642,0.7239081,0.2913582,Stable
0.2092177,0.4232417,0.2993114,0.5663283,0.29562706,0.30108225,0.5428131,0.6256234,0.5088938,0.23508397,0.75245273,0.40004182,0.6238787,0.14162067,0.738248,0.5215781,0.72393984,0.2914456,Stable
0.18733552,0.42094904,0.29626936,0.55888474,0.29191786,0.2940389,0.5388311,0.6239594,0.5100851,0.23033008,0.75242877,0.401548,0.6399846,0.13800418,0.73820513,0.5104044,0.72026575,0.2886749,Stable
0.21787286,0.40576625,0.29610002,0.5535461,0.2907464,0.29374942,0.54412115,0.6156017,0.50625646,0.23253387,0.7508585,0.41187978,0.6268091,0.1399962,0.7234931,0.5080604,0.71606845,0.28727728,Stable
0.18557933,0.40875873,0.2989004,0.5509152,0.29169682,0.28129214,0.5356023,0.6111102,0.50892997,0.22584707,0.75410074,0.4144007,0.6300976,0.13890594,0.73680973,0.50200135,0.71867573,0.2807608,Stable
0.20991533,0.4051962,0.29224554,0.5466538,0.29635245,0.27862155,0.5223724,0.61414254,0.51189715,0.21900353,0.75568646,0.4080574,0.63185966,0.13570341,0.72388214,0.5087871,0.717556,0.28935558,Stable
0.21032819,0.40546626,0.29278877,0.5463114,0.29632854,0.2787496,0.5213123,0.61427116,0.51158315,0.21921864,0.7555965,0.40813893,0.6350984,0.13351403,0.7235609,0.5085141,0.71714705,0.28975523,Stable
0.22115579,0.40820384,0.30291307,0.5499336,0.297676,0.28340322,0.52724504,0.6159757,0.5103692,0.22509533,0.75592864,0.41026515,0.6375051,0.13722852,0.72502965,0.51028323,0.7164066,0.2856055,Stable
0.21574953,0.39607733,0.29955843,0.5465089,0.29729372,0.27936035,0.52150184,0.6104521,0.5094621,0.22089241,0.75498736,0.40532035,0.6404793,0.1394307,0.7249415,0.5021978,0.7159597,0.28707585,Stable
0.22613266,0.39952406,0.30732316,0.54682213,0.3014967,0.274202,0.57297635,0.5872515,0.5141735,0.21450719,0.75704235,0.39748806,0.64150846,0.14217567,0.73657775,0.5002246,0.71679413,0.2835258,Stable
0.23841707,0.39756495,0.30196822,0.5452056,0.3006383,0.2765534,0.5661968,0.58900917,0.5127145,0.21312034,0.75729764,0.39955375,0.6504762,0.13993025,0.7238535,0.5009398,0.7161721,0.28749323,Stable
0.23941146,0.39792877,0.30187035,0.5451292,0.30070442,0.27647465,0.54750884,0.5990836,0.5132949,0.21305427,0.7575809,0.40006563,0.65071154,0.13987187,0.72451735,0.5010907,0.7169241,0.28757343,Stable
0.22354,0.3994621,0.30532864,0.5446637,0.2988324,0.2768211,0.55019593,0.59996116,0.510526,0.22260576,0.75261056,0.41612858,0.65622133,0.14196093,0.72002476,0.49926338,0.70185196,0.28934008,Stable
0.24913764,0.39758182,0.30323547,0.54890954,0.2969122,0.27746314,0.5432998,0.6007666,0.50989,0.2246223,0.75232494,0.41332412,0.6566694,0.13575596,0.70453995,0.50127405,0.70085967,0.29331875,Stable
0.22685933,0.39760193,0.30538142,0.55233884,0.2949676,0.2731552,0.55468297,0.5994116,0.5112924,0.21833089,0.7526254,0.407947,0.6421087,0.14135653,0.72496814,0.5024897,0.71540636,0.28046727,Stable
0.22960576,0.39598414,0.30370623,0.5456642,0.29346853,0.27617782,0.55604935,0.59781176,0.50879574,0.21855372,0.753957,0.41038746,0.64607775,0.14468792,0.7144021,0.49528176,0.6987575,0.28699327,Stable
0.22907689,0.39590317,0.30374235,0.5457859,0.29337558,0.2760402,0.5551569,0.598063,0.5089594,0.2185005,0.7540917,0.41048497,0.6456852,0.14495337,0.71425223,0.49514028,0.6987729,0.28714716,Stable
0.2412968,0.40037546,0.3075931,0.5453416,0.2941441,0.27575386,0.5683048,0.59030956,0.5109984,0.21695814,0.75627106,0.40692186,0.65231866,0.1470383,0.7122466,0.49827713,0.69595474,0.2869231,Stable
0.2226243,0.4037572,0.30511135,0.54787505,0.29738978,0.28366703,0.55587727,0.59957117,0.51120925,0.22198096,0.7566197,0.40753108,0.65465987,0.13862759,0.7048802,0.50185883,0.69705856,0.29256693,Stable
0.24738799,0.41138014,0.303984,0.54905957,0.29814783,0.28387266,0.52963233,0.61133677,0.5079406,0.22696379,0.7208197,0.51708215,0.63537234,0.14992487,0.7075855,0.4992139,0.69736236,0.29389095,Stable
