x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.20383173,0.61862075,0.28277445,0.7759034,0.27526355,0.4922926,0.53123164,0.8128413,0.48796844,0.4031704,0.6683662,0.68120396,0.5659873,0.287747,0.7172119,0.7049321,0.6882334,0.46898398,Stable
0.1999793,0.6105814,0.28663427,0.7744391,0.2730535,0.49447763,0.5325433,0.8135058,0.4884423,0.40391418,0.7042419,0.63824403,0.55951506,0.2815572,0.69914097,0.7045306,0.67812556,0.47178626,Stable
0.20469368,0.61172473,0.28720427,0.7746954,0.27453887,0.49445495,0.52972496,0.8143777,0.48590696,0.40498626,0.6510725,0.70454687,0.56155306,0.28201583,0.69392395,0.7053175,0.6722259,0.47325656,Stable
0.19836377,0.61176866,0.2851673,0.768099,0.2784559,0.49318346,0.5280557,0.8133449,0.48450503,0.404077,0.64362407,0.7119433,0.56251705,0.27937195,0.6770576,0.710902,0.65202403,0.48933715,Stable
0.19834572,0.6101079,0.28521192,0.7679156,0.27931282,0.49062186,0.52464414,0.81077623,0.4856611,0.4022109,0.6378279,0.70815945,0.560153,0.28191572,0.675228,0.7034816,0.65008855,0.47943243,Stable
0.19817524,0.6099858,0.28536063,0.76808584,0.27910048,0.4907119,0.52493185,0.81057453,0.48543358,0.4023406,0.6378264,0.7083525,0.5604461,0.28191504,0.67570853,0.7039015,0.6503179,0.48458284,Stable
0.20361523,0.6055728,0.28319275,0.7718867,0.27948767,0.4875614,0.5281702,0.8077943,0.4854872,0.3998315,0.6393672,0.6991789,0.5602508,0.27930558,0.71636534,0.7052781,0.6975729,0.46754712,Stable
0.19751903,0.5953165,0.2857774,0.77106845,0.2806655,0.48708543,0.52523214,0.80050606,0.4838893,0.40122384,0.6343729,0.7038907,0.5707755,0.27945137,0.6985761,0.7048594,0.6773016,0.47180015,Stable
0.21247056,0.59380454,0.28556865,0.76836056,0.281259,0.48271078,0.5264585,0.8028203,0.48418796,0.39850315,0.6380482,0.7025826,0.57477814,0.2780173,0.70357937,0.701653,0.685106,0.46839565,Stable
0.20094433,0.5902919,0.2871405,0.76957524,0.27994773,0.48445758,0.5298117,0.81037474,0.48484772,0.3986773,0.63783395,0.7004479,0.57577777,0.2775212,0.70285714,0.7023176,0.6836518,0.46809182,Stable
0.20060036,0.5895797,0.28677452,0.7700252,0.27985564,0.48469955,0.5307379,0.81065273,0.48525143,0.3987432,0.63838387,0.69950736,0.57599235,0.2772419,0.70336413,0.7026961,0.68385905,0.46750367,Stable
0.21720222,0.60622334,0.28225267,0.764716,0.28137895,0.48031002,0.5237662,0.80397916,0.48290282,0.39496085,0.64051485,0.6881803,0.5748919,0.2787754,0.68198365,0.6993367,0.6609857,0.468184,Stable
0.2005507,0.59214306,0.282379,0.7566489,0.28683755,0.47201663,0.52547854,0.8012775,0.48835576,0.38744885,0.64118344,0.6892761,0.5752266,0.2758296,0.6975604,0.68760365,0.6791174,0.45776436,Stable
0.22576761,0.58458686,0.2818573,0.7447285,0.2877521,0.46742257,0.5222391,0.79450125,0.4889626,0.3826439,0.631125,0.6869762,0.575662,0.27391377,0.69577193,0.68511057,0.6632336,0.4548342,Stable
0.21413074,0.57830095,0.28097284,0.73800623,0.28429586,0.4561586,0.5217023,0.78886455,0.48759362,0.37815842,0.6464546,0.6867552,0.5783446,0.27267453,0.69915,0.67356133,0.6743636,0.44683456,Stable
0.21419057,0.5783831,0.28095806,0.7379355,0.28434604,0.4562199,0.5214522,0.78906417,0.48742813,0.3782562,0.6472556,0.68452567,0.57833534,0.27299985,0.69910765,0.673777,0.6742515,0.4469957,Stable
0.22034055,0.57302713,0.28271103,0.7262155,0.2854911,0.45177206,0.52398527,0.7823918,0.4845538,0.37672406,0.6449001,0.6817314,0.5793562,0.27831978,0.7021599,0.6564657,0.6805104,0.4404592,Stable
0.22969216,0.5680201,0.2887262,0.7212283,0.28733557,0.44451147,0.5238883,0.7749357,0.48904616,0.37466538,0.6317601,0.70864356,0.5720674,0.2834289,0.7046699,0.6549525,0.6877095,0.43688607,Stable
0.21756208,0.5592092,0.28345987,0.7111451,0.28649354,0.43791637,0.5077932,0.76832116,0.48400304,0.3761583,0.62391603,0.71205926,0.5790324,0.2961922,0.7069135,0.65084076,0.6948651,0.4418586,Stable
0.2180941,0.5589262,0.29011884,0.7066699,0.29093453,0.43321913,0.51164746,0.7566868,0.49068075,0.37341267,0.6255933,0.7220026,0.58548295,0.30078572,0.71897745,0.6489739,0.6983453,0.44447863,Stable
0.21781677,0.5592075,0.2903918,0.7066919,0.29118365,0.4328946,0.51239896,0.7563695,0.49101603,0.37334368,0.6259213,0.7212795,0.58530116,0.30111042,0.7194039,0.6492599,0.69890153,0.44451863,Stable
0.25164315,0.5618056,0.28760225,0.7006065,0.2927436,0.43007833,0.5008625,0.7553681,0.48532856,0.37648615,0.63241696,0.72062886,0.58415014,0.31933874,0.68064296,0.6425211,0.67407054,0.45135194,Stable
0.23195982,0.5585416,0.29308504,0.69798255,0.2933904,0.43048605,0.5018847,0.7518539,0.48666292,0.3784233,0.63560045,0.7302207,0.59343874,0.32135254,0.6991049,0.64241165,0.682929,0.4609432,Stable
0.22123027,0.55751693,0.29267192,0.70102465,0.2948053,0.429254,0.49359608,0.7510252,0.48625517,0.3765647,0.63725877,0.72727746,0.6024502,0.3159049,0.6960392,0.64302444,0.6825525,0.4605441,Stable
