x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.21199208,0.5139475,0.311088,0.6543083,0.30854556,0.39216816,0.5858655,0.6785611,0.5087332,0.3360232,0.7775504,0.5968198,0.65336514,0.25326777,0.7196286,0.5822287,0.69272137,0.40669203,Stable
0.2072775,0.5151794,0.30914205,0.65893704,0.31284583,0.39227074,0.5816958,0.68349135,0.5118151,0.33856946,0.7672299,0.58312297,0.649905,0.25581938,0.72210765,0.5828768,0.70067734,0.39340377,Stable
0.2071127,0.51549345,0.30893955,0.65955824,0.3122119,0.39229807,0.5811898,0.68387675,0.51152694,0.33869582,0.7679874,0.5838014,0.65006906,0.2552266,0.72248477,0.5824691,0.7011596,0.39309925,Stable
0.20212063,0.5162811,0.31135076,0.65577847,0.3110781,0.39243752,0.6139195,0.6665341,0.5045092,0.33790398,0.768527,0.53732836,0.64039445,0.26585293,0.7253102,0.5823696,0.7016346,0.39236197,Stable
0.20750967,0.5088537,0.3122591,0.66188705,0.30844486,0.3932881,0.5834987,0.6788544,0.50458217,0.3394129,0.7748744,0.5984613,0.63638616,0.26704618,0.7175627,0.5830889,0.6849115,0.4050842,Stable
0.21141128,0.51391613,0.30168855,0.6658163,0.3040634,0.3916313,0.58430684,0.67770356,0.4994148,0.33911785,0.7660433,0.5679797,0.6180262,0.27304548,0.70671195,0.5809859,0.68214965,0.39141855,Stable
0.22291075,0.5095744,0.3091569,0.66141933,0.30438608,0.3949504,0.56501365,0.6859137,0.49272698,0.34063607,0.7655984,0.5668636,0.6295327,0.27020535,0.7138121,0.58207923,0.6818714,0.39495254,Stable
0.22584629,0.5090289,0.30939922,0.66141146,0.30425614,0.39487362,0.5650468,0.6858543,0.49272037,0.3407069,0.7658527,0.5886002,0.62930286,0.27011532,0.7136978,0.58220905,0.681782,0.39511022,Stable
0.22196886,0.5029087,0.30195242,0.6597274,0.30678725,0.3930254,0.5508514,0.6836623,0.4948034,0.3375617,0.7648656,0.53062487,0.61525476,0.27287668,0.7186856,0.5810547,0.68740696,0.39796993,Stable
0.21853374,0.50608957,0.30142254,0.65689427,0.30341178,0.3934998,0.55617607,0.68015355,0.49429807,0.3368551,0.7616633,0.5709559,0.631813,0.25553992,0.7156093,0.58303285,0.6843857,0.39541793,Stable
0.21154025,0.50327474,0.3008117,0.6510833,0.3099836,0.38580546,0.5561543,0.6866884,0.4967165,0.33430097,0.7654466,0.56717837,0.6323502,0.25128084,0.72184515,0.57550627,0.700654,0.38121402,Stable
0.23031162,0.4980435,0.2923364,0.65631425,0.30107743,0.38666147,0.5554274,0.68598455,0.49874505,0.3357327,0.7657765,0.57396895,0.64156544,0.24679008,0.70564795,0.5943861,0.6888261,0.39098454,Stable
