x0,y0,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5,x6,y6,x7,y7,x8,y8,label
0.10595016,0.7176425,0.18682852,0.8403652,0.19007435,0.62948096,0.38259077,0.8560874,0.35819304,0.59393597,0.553435,0.8047813,0.469827,0.5069412,0.48783797,0.7366442,0.48218238,0.6209961,Unlabeled
0.08511546,0.75291127,0.19015305,0.8480061,0.18986833,0.6409861,0.3859523,0.85822725,0.36104307,0.6009147,0.55256116,0.8009149,0.46610695,0.5202525,0.5004655,0.7457267,0.48748684,0.614989,Unlabeled
0.079627626,0.7321147,0.1893076,0.8546621,0.18697374,0.6557555,0.38272774,0.8652763,0.35186395,0.613199,0.553265,0.80009264,0.46376806,0.5222235,0.49808726,0.7537822,0.4820842,0.63118756,Unlabeled
0.034550156,0.75630605,0.18214552,0.8651817,0.16608915,0.654523,0.38164836,0.8689195,0.3409174,0.61984575,0.5527422,0.80018586,0.4555465,0.53432614,0.48572,0.7688756,0.4719405,0.64446354,Unlabeled
0.041089915,0.77278394,0.1831075,0.8794687,0.1529418,0.6808531,0.39057633,0.87067115,0.32745072,0.62463903,0.55436784,0.7996806,0.4464268,0.5468461,0.49326298,0.7575349,0.47304136,0.645827,Unlabeled
0.056244537,0.7493727,0.19345938,0.8715817,0.17856334,0.66142,0.38331294,0.87363374,0.32669103,0.62447953,0.5556043,0.7999458,0.4410106,0.5613044,0.4841525,0.7703345,0.46423432,0.64629376,Unlabeled
0.058454186,0.779806,0.1783189,0.89068836,0.11884942,0.652761,0.38057816,0.87595165,0.32576224,0.6399087,0.5679971,0.8106117,0.43335387,0.5745542,0.48169574,0.7658558,0.4634589,0.635776,Unlabeled
0.05479554,0.78057003,0.19658253,0.8921509,0.1647633,0.6810131,0.38314113,0.87731856,0.32927543,0.6454875,0.5730411,0.81413454,0.4324239,0.5815712,0.48801827,0.787725,0.468533,0.6627933,Unlabeled
0.049854226,0.75806177,0.17792027,0.89127004,0.14294401,0.65603137,0.38295054,0.8841928,0.32119358,0.64915675,0.57305026,0.8147718,0.4284122,0.59470284,0.4679008,0.7679547,0.44735187,0.6476635,Unlabeled
0.036693327,0.76207894,0.18303399,0.90658516,0.145762,0.6982404,0.39722237,0.88459384,0.32039225,0.67184484,0.57832557,0.81303495,0.41707176,0.6165615,0.47822213,0.800408,0.447375,0.67244714,Unlabeled
